objectid,tipe,npsn,nama,alamat,lat,lon,keterangan,kuota
34800,SMP,"20100236",SMPN 2 JAKARTA,Jl. Mardani Raya,-6.181300000000000,106.861500000000007,,"179"
33238,SMP,"20102513",SMPN 175 JAKARTA,Jl. Kebagusan Wates,-6.319300000000000,106.823800000000006,,"116"
35910,SMP,"20106344",SMPN 288 JAKARTA,Pulau Lancang,-5.936100000000000,106.594300000000004,,"172"
34371,SMP,"20101530",SMP NEGERI 219,Jl. Joglo Raya Komplek Pemadam Kebakaran,-6.217000000000000,106.724800000000002,,"226"
34375,SMP,"20101564",SMP NEGERI 142 JAKARTA,Jl. Joglo Raya,-6.216600000000000,106.733999999999995,,"182"
34426,SMP,"20101533",SMP Negeri 206,Jl. Meruya Selatan,-6.212200000000000,106.724199999999996,,"131"
34449,SMP,"20102523",SMP Negeri 185,Jl. Kemandoran I Grogol Utara,-6.210100000000000,106.786299999999997,,"185"
34450,SMP,"20100233",SMP NEGERI 181 JAKARTA,Jl. Masjid I Karet Tengsin,-6.210000000000000,106.814899999999994,,"118"
34459,SMP,"20102492",SMP Negeri 58,Jl. Setiabudi Barat No. 8 K,-6.209200000000000,106.824100000000001,,"170"
34472,SMP,"20100275",SMP Negeri 40 SSN,Jl. Danau Limboto Pejompongan,-6.208200000000000,106.807900000000004,,"149"
34473,SMP,"20107034",SMP NEGERI 16 JAKARTA,Jl. Palmerah Barat No. 59,-6.208000000000000,106.791499999999999,,"164"
34482,SMP,"20101570",SMP Negeri 189,Jl. H. Rausin,-6.207100000000000,106.768299999999996,,"128"
34509,SMP,"20100272",SMP Negeri 38,Jl. Karet Pasar Baru Barat I No.14,-6.205400000000000,106.813000000000002,,"200"
34531,SMP,"20101557",SMP NEGERI 101 JAKARTA,Jl. Palmerah Utara Ii No. 210 C,-6.202600000000000,106.793099999999995,,"166"
34539,SMP,"20101531",SMP Negeri 215,Jl. Melati Taman Maruya Ilir Blok B,-6.201500000000000,106.737200000000001,,"110"
34559,SMP,"20100269",SMP Negeri 70,Jl. KH. Mas Mansyur Gg. H. Awaludin IV,-6.199700000000000,106.813599999999994,,"189"
34566,SMP,"20101532",SMP Negeri 207,Jl. Raya Maruya Utara Rt.07/02,-6.199300000000000,106.751599999999996,,"146"
34576,SMP,"20101540",SMP Negeri 75 Jakarta,Jl. Raya Kebon Jeruk No.19,-6.198300000000000,106.765900000000002,,"153"
34589,SMP,"20109212",SMP Negeri 229,Jl. Raya Kebon Jeruk NO. 39,-6.197600000000000,106.772400000000005,,"227"
34622,SMP,"20101535",SMP Negeri 271,Jl. Pahlawan Sukabumi Sel.VI/F1,-6.194400000000000,106.769000000000005,,"197"
34638,SMP,"20101537",SMP NEGERI 88 JAKARTA,Jl. Anggrek Garuda,-6.193200000000000,106.794899999999998,,"143"
34663,SMP,"20101543",SMP NEGERI 61 JAKARTA,Jl. Z. Slipi Dalam,-6.192000000000000,106.800200000000004,,"208"
34670,SMP,"20101553",SMP Negeri 111,Jl. Bhakti VII/2,-6.191900000000000,106.783199999999994,,"197"
34682,SMP,"20101563",SMP NEGERI 134 JAKARTA,Taman Meruya Ilir Blok A-18,-6.190600000000000,106.769400000000005,,"168"
34689,SMP,"20101556",SMP NEGERI 105 JAKARTA,Jl. Raya Kembangan Selatan No. 54,-6.189900000000000,106.723799999999997,,"226"
34690,SMP,"20101551",SMP Negeri 127,Jl. Raya Kebon Jeruk No. 126A,-6.189900000000000,106.773300000000006,,"166"
34734,SMP,"20100255",SMP Negeri 273,Jl. Kampung Bali 24/I,-6.185900000000000,106.818100000000001,,"107"
34756,SMP,"20101568",SMP NEGERI 191 JAKARTA,Jl. Duta Raya No. 2,-6.185100000000000,106.772800000000004,,"241"
34783,SMP,"20101550",SMP NEGERI 130 JAKARTA,Jl. Ks Tubun I,-6.182900000000000,106.808899999999994,,"106"
34787,SMP,"20101573",SMP Negeri 176,Jl. Raya Duri Kosambi,-6.182300000000000,106.720399999999998,,"102"
34826,SMP,"20100262",SMP Negeri 94,Jl. Tanah Abang V/29,-6.179600000000000,106.814599999999999,,"135"
34835,SMP,"20101541",SMP NEGERI 69 JAKARTA,Jl. Tanjung Duren Timur No. 16,-6.178600000000000,106.787199999999999,,"141"
34840,SMP,"20101522",SMP Negeri 89 SSN JAKARTA,Jl. Tanjung Duren Barat IV,-6.178300000000000,106.782200000000003,,"113"
34869,SMP,"20101528",SMP NEGERI 220 JAKARTA,Jl. Mangga I,-6.175800000000000,106.778999999999996,,"162"
34910,SMP,"20108854",SMP NEGERI 286 JAKARTA,Jl. Rawa Kepa Viii Tomang,-6.172400000000000,106.802300000000002,,"219"
34936,SMP,"20101566",SMP NEGERI 197 JAKARTA,Jl. Raya Kedoya  No.100,-6.170600000000000,106.758899999999997,,"193"
34937,SMP,"20100279",SMP Negeri 60,Jl. Sangihe No. 26,-6.170600000000000,106.809700000000007,,"218"
34938,SMP,"20101548",SMP NEGERI 205 JAKARTA,Jl. Semanan Raya,-6.170500000000000,106.707499999999996,,"168"
34958,SMP,"20100267",SMP Negeri 72,Jl. Petojo Binatu No. 2,-6.168900000000000,106.817099999999996,,"88"
34969,SMP,"20101571",SMP NEGERI 187 JAKARTA,Jl. Gaga Utama,-6.168100000000000,106.703199999999995,,"244"
34986,SMP,"20106401",SMP Negeri 39 Jakarta,Jl. Gajah Mada No. 3 - 5,-6.166200000000000,106.817099999999996,,"184"
35001,SMP,"20101534",SMP Negeri 264,Jl. Barkah I,-6.164800000000000,106.728099999999998,,"232"
35083,SMP,"20101538",SMP NEGERI 83 JAKARTA,Jl. Empang Bahagia Raya Jelambar,-6.158900000000000,106.789400000000001,,"127"
35085,SMP,"20101539",SMP NEGERI 82 JAKARTA,Jl. Daan Mogot Komp. Bank Mandiri Pesing,-6.158700000000000,106.773600000000002,,"243"
35103,SMP,"20101536",SMP NEGERI 274 JAKARTA,Jl. Empang Bahagia Raya No. 4 B,-6.157200000000000,106.785300000000007,,"198"
35114,SMP,"20101565",SMP Negeri 201,Jl. Kayu Besar,-6.156600000000000,106.732600000000005,,"101"
35142,SMP,"20101562",SMP NEGERI 132 JAKARTA,Jl. Tawangmangu No. 2,-6.153500000000000,106.759500000000003,,"193"
35156,SMP,"20101576",SMP NEGERI 159 JAKARTA,Jl. Jembatan Besi Raya No. 24,-6.152400000000000,106.796400000000006,,"161"
35159,SMP,"20101526",SMP Negeri 225,Jl. Warung Gantung Kp. Kojan Kalideres,-6.152100000000000,106.691000000000003,,"230"
35173,SMP,"20101545",SMP NEGERI 45 JAKARTA,Jl. Utama Raya No. 45,-6.150500000000000,106.722899999999996,,"107"
35179,SMP,"20101524",SMP NEGERI 248 JAKARTA,Jl. Kamal Raya,-6.150000000000000,106.729200000000006,,"168"
35181,SMP,"20100280",SMP Negeri 64,Jl. Karang Anyar 11 - 12,-6.149900000000000,106.827299999999994,,"84"
35190,SMP,"20100231",SMP Negeri 17,Jl. Karang Anyar 9 - 14,-6.149000000000000,106.827299999999994,,"158"
35245,SMP,"20101552",SMP Negeri 125,Jl. Utan Jati,-6.144300000000000,106.713600000000000,,"179"
35253,SMP,"20101574",SMP Negeri 169,Jl. Peta Utara Pegadungan,-6.143300000000000,106.702299999999994,,"91"
35268,SMP,"20101558",SMP Negeri 100,Jl. Obsidian No. 1,-6.141900000000000,106.749200000000002,,"189"
35269,SMP,"20101542",SMP NEGERI 63,Jl. Perniagaan No. 31,-6.141700000000000,106.809100000000001,,"202"
35271,SMP,"20101544",SMP NEGERI 54 JAKARTA,Jl. Blandongan No. 37,-6.141400000000000,106.812200000000004,,"192"
35284,SMP,"20101546",SMP Negeri 32,Jl. Pejagalan No. 51,-6.139800000000000,106.807400000000001,,"122"
35285,SMP,"20101549",SMP NEGERI 204,Jl. Peta Utara,-6.139600000000000,106.701400000000007,,"239"
35304,SMP,"20100741",SMP NEGERI 122 JAKARTA,Jl. Smp N 122 Kapuk No. 26,-6.138300000000000,106.763599999999997,,"95"
35309,SMP,"20101529",SMP NEGERI 22 JAKARTA,Jl. Jembatan Batu No.74,-6.138000000000000,106.816000000000003,,"182"
35326,SMP,"20100717",SMP NEGERI 112 JAKARTA,Jl. A1 Teluk Gong,-6.136300000000000,106.779300000000006,,"216"
35334,SMP,"20100770",SMP NEGERI 21 JAKARTA,Jl. Bandengan Utara 80,-6.136000000000000,106.801699999999997,,"116"
35345,SMP,"20101572",SMP Negeri 186,Jl. Peta Barat Kalideres,-6.134500000000000,106.691299999999998,,"100"
35361,SMP,"20101554",SMP Negeri 108,Jl. Flamboyan No. 53,-6.132600000000000,106.725999999999999,,"180"
35402,SMP,"20101523",SMP Negeri 249,Jl. Jaya 25 No.41,-6.129500000000000,106.724900000000005,,"230"
35597,SMP,"20100758",SMP Negeri 261,Jl. Muara Angke,-6.109200000000000,106.770700000000005,,"88"
35602,SMP,"20101569",SMP Negeri 190,Jl. Prepedan Kamal,-6.108700000000000,106.702200000000005,,"141"
35612,SMP,"20101527",SMP NEGERI 224 JAKARTA,Jl. Smpn 224,-6.106700000000000,106.692200000000000,,"185"
35636,SMP,"20101547",SMP NEGERI 278 JAKARTA,Jl. Kamal Benda Raya No.16,-6.102500000000000,106.698400000000007,,"160"
34247,SMP,"20103584",SMP Negeri 36,Jl. Pedati,-6.227200000000000,106.872000000000000,,"149"
34269,SMP,"20102510",SMP Negeri 115,Jl. Tebet Utara III/K.H Abdullah Syafei,-6.225200000000000,106.854299999999995,,"248"
34307,SMP,"20102504",SMP NEGERI 145 JAKARTA,Jl. Menteng Pulo Ujung,-6.221600000000000,106.837900000000005,,"241"
34314,SMP,"20103595",SMP Negeri 62,Jl. Jatinegara Timur IV,-6.221200000000000,106.871700000000004,,"181"
34342,SMP,"20103578",SMP NEGERI 257 JAKARTA,"JL. KEL RAMBUTAN - CIRACAS, Rt. 04, Rw.03 No. 53",-6.219300000000000,106.877600000000001,,"223"
34360,SMP,"20102468",SMP Negeri 33,Jl. Menara Air I,-6.218200000000000,106.851600000000005,,"246"
34368,SMP,"20102490",SMP Negeri 67,Jl. Minangkabau Dalam No.3,-6.217400000000000,106.840800000000002,,"98"
34392,SMP,"20103575",SMP NEGERI 26 JAKARTA,Jl. Kebon Pala 1,-6.214700000000000,106.859700000000004,,"137"
34393,SMP,"20103516",SMP NEGERI 14 JAKARTA,Jl. Mataraman Raya 177,-6.214700000000000,106.865099999999998,,"156"
34417,SMP,"20102470",SMP NEGERI 3 JAKARTA,Jl. Manggarai Utara IV / 6,-6.212600000000000,106.855300000000000,,"225"
34489,SMP,"20102493",SMP Negeri 57,Jl. Halimun Raya No. 2b,-6.206300000000000,106.832999999999998,,"95"
34537,SMP,"20100260",SMP NEGERI 8 JAKARTA,Jl. Pegangsaan Barat No. 1,-6.201600000000000,106.842900000000000,,"199"
34546,SMP,"20103586",SMP NEGERI 97 JAKARTA,Jl. Galur Sari Raya Utan Kayu Selatan,-6.200700000000000,106.868399999999994,,"129"
34575,SMP,"20100237",SMP Negeri 216,Jl. Salemba Raya No. 18,-6.198400000000000,106.850200000000001,,"201"
34585,SMP,"20100271",SMP Negeri 280,Jl. Cilacap No. 5,-6.197900000000000,106.838300000000004,,"99"
34601,SMP,"20103594",SMP NEGERI 7 JAKARTA,Jl. Balai Rakyat Utan Kayu Utara,-6.196500000000000,106.867900000000006,,"121"
34648,SMP,"20100251",SMP NEGERI 1 JAKARTA,Jl. Cikini Raya No.87,-6.192900000000000,106.838999999999999,,"214"
34686,SMP,"20100241",SMP Negeri 118,JL. PRAMUKASARI I NO. 19,-6.190300000000000,106.870199999999997,,"154"
34700,SMP,"20100256",SMP NEGERI 76 JAKARTA,Jl. Percetakan Negara II,-6.188100000000000,106.856800000000007,,"190"
34751,SMP,"20106410",SMP Negeri 71,Jl. Komp. Pend. Rawa Kerbau,-6.185300000000000,106.874200000000002,,"95"
34753,SMP,"20100232",SMP Negeri 18,Jl. Menteng No. 3,-6.185200000000000,106.833799999999997,,"148"
34754,SMP,"20100230",SMP Negeri 156,"Jl. Kramat Pulo Gundul III, No. 4",-6.185200000000000,106.850200000000001,,"121"
34781,SMP,"20100276",SMP Negeri 47 Jakarta,Jl. Rawasari Timur,-6.183000000000000,106.872000000000000,,"193"
34796,SMP,"20100270",SMP Negeri 28,Jl. Mardani No.17,-6.181900000000000,106.860500000000002,,"169"
34811,SMP,"20100228",SMP NEGERI 137 JAKARTA,Jl. Cempaka Putih Barat 15/26,-6.180500000000000,106.866900000000001,,"125"
34888,SMP,"20100257",SMP Negeri 77,Jl. Cemp. Putih Tengah XVII,-6.174400000000000,106.866799999999998,,"127"
34894,SMP,"20100258",SMP NEGERI 78,JL. PERUNGGU No.56,-6.173600000000000,106.852900000000005,,"94"
34920,SMP,"20100274",SMP Negeri 4,Jl. Perwira No. 10 Pasar Baru,-6.171600000000000,106.832300000000004,,"154"
34951,SMP,"20100253",SMP Negeri 269,Jl. Harapan Mulia,-6.169700000000000,106.856300000000005,,"169"
34953,SMP,"20100261",SMP Negeri 93,Jl. Gunung Sahari Raya No. 81,-6.169400000000000,106.840199999999996,,"179"
34966,SMP,"20100240",SMP NEGERI 119,Jl. Harapan Jaya 9/5,-6.168400000000000,106.863699999999994,,"228"
34976,SMP,"20100235",SMP NEGERI 183,Jl. Cempaka Baru Vii/47,-6.167400000000000,106.859600000000000,,"234"
34999,SMP,"20100277",SMP Negeri 5,Jl. DR. Sutomo No. 5 Pasar Baru,-6.165100000000000,106.836299999999994,,"183"
35044,SMP,"20100278",SMP Negeri 59,Jl. Bendungan Jago No. 40,-6.162200000000000,106.858199999999997,,"227"
35060,SMP,"20100252",SMP Negeri 10,Jl. Sumur Batu,-6.160900000000000,106.866399999999999,,"161"
35061,SMP,"20100238",SMP Negeri 228,Jl. Sumur Batu Raya No. 6,-6.160900000000000,106.866399999999999,,"238"
35108,SMP,"20100259",SMP Negeri 79,Jl. Dakota Raya Kemayoran Gempol Galindra,-6.157000000000000,106.856600000000000,,"240"
35121,SMP,"20100765",SMP Negeri 152,Jl. Sunter Jaya IV,-6.155900000000000,106.867400000000004,,"192"
35281,SMP,"20100771",SMP Negeri 221,Jl. Sunter Karya Selatan,-6.140400000000000,106.870500000000007,,"150"
35325,SMP,"20100748",SMP Negeri 42,Jl. Pademangan III,-6.136400000000000,106.843299999999999,,"240"
35331,SMP,"20100762",SMP NEGERI 140 JAKARTA,Komp. Setneg Blok A,-6.136100000000000,106.859300000000005,,"96"
35332,SMP,"20100745",SMP Negeri 282,Jl. Taman Nyiur,-6.136100000000000,106.870999999999995,,"171"
32883,SMP,"20102476",SMP Negeri 253,Jl. Alang-Alang Rt.009/02,-6.363500000000000,106.794300000000007,,"95"
32891,SMP,"20102506",SMP Negeri 131,Jl. R.m. Kahfi I Rt. 004/02,-6.362400000000000,106.801500000000004,,"91"
32950,SMP,"20102521",SMP NEGERI 211,Jl. Smp 211 Srengseng Sawah,-6.354500000000000,106.818600000000004,,"189"
32969,SMP,"20103588",SMP Negeri 91,Jl. Raya Bogor Km. 28 Pekayon,-6.351600000000000,106.865899999999996,,"250"
33019,SMP,"20102472",SMP NEGERI 276,Jl. Seroja,-6.344995000000000,106.830743999999996,,"162"
33060,SMP,"20102496",SMP NEGERI 242,Jl. Subur Lenteng Agung,-6.340400000000000,106.837800000000001,,"228"
33095,SMP,"20102483",SMP Negeri 98,Jl. Raya Depok Lt Agung,-6.336500000000000,106.836200000000005,,"159"
33126,SMP,"20102475",SMP Negeri 254,"Jl. Gandaria V, Jagakarsa - Jaksel",-6.331900000000000,106.816500000000005,,"197"
33131,SMP,"20103614",SMP NEGERI 179 JAKARTA,Jl. Raya Kalisari,-6.331400000000000,106.852400000000003,,"111"
33194,SMP,"20103633",SMP NEGERI 217 JAKARTA,Jl.gongseng Raya,-6.324900000000000,106.854699999999994,,"181"
33195,SMP,"20103582",SMP Negeri 251,Jl. Mawar Kamp. Asem,-6.324800000000000,106.853899999999996,,"241"
33202,SMP,"20102512",SMP NEGERI 166,Jl. Kedondong No. 5,-6.323700000000000,106.819199999999995,,"86"
33262,SMP,"20103508",SMP NEGERI 103,Jl. RA. Fadillah Komplek Kopassus,-6.316900000000000,106.857299999999995,,"205"
33292,SMP,"20102518",SMP Negeri 226,Jl. Kayu Kapur No. 2,-6.314800000000000,106.782600000000002,,"195"
33302,SMP,"20102484",SMP NEGERI 96 JAKARTA,Jl. Margasatwa Komplek Timah Pondok Labu,-6.314000000000000,106.802400000000006,,"209"
33315,SMP,"20102487",SMP NEGERI 85 JAKARTA,Jl. Margasatwa No. 8,-6.312600000000000,106.795199999999994,,"186"
33328,SMP,"20103507",SMP NEGERI 102 JAKARTA,Jl. Sederhana Raya-cijantung II,-6.310700000000000,106.865099999999998,,"176"
33383,SMP,"20102486",SMP Negeri 86,Jl. RS. Fatmawati Komp. BNI 1946,-6.304400000000000,106.793700000000001,,"232"
33401,SMP,"20102514",SMP NEGERI 239,Jl.nangka No.58 Tj.barat,-6.302500000000000,106.849900000000005,,"172"
33405,SMP,"20102467",SMP NEGERI 37 JAKARTA,Jalan Taman Wijaya Kusuma,-6.302200000000000,106.800600000000003,,"212"
33416,SMP,"20102480",SMP Negeri 41,Kp. Pisangan Jl. Harsono Rm Ragunan,-6.301000000000000,106.819699999999997,,"148"
33444,SMP,"20103631",SMP Negeri 223,Jl. Surilang No. 6,-6.298100000000000,106.858699999999999,,"227"
33462,SMP,"20102466",SMP NEGERI RAGUNAN,Komplek Gelora Ragunan,-6.296100000000000,106.822999999999993,,"201"
33472,SMP,"20102519",SMP Negeri 218,Jl. Manara Jati Padang,-6.294519000000000,106.830399999999997,,"115"
33533,SMP,"20102494",SMP NEGERI 56,Jl. Jeruk Perut I,-6.288800000000000,106.812200000000004,,"143"
33536,SMP,"20107182",SMP Negeri 35,Jl.Kayu Manis Gg.Kh.Raiman 71B Condet,-6.288000000000000,106.853099999999998,,"172"
33569,SMP,"20102525",SMP NEGERI 178,Jl. Mawar No. 6a,-6.284900000000000,106.763000000000005,,"97"
33580,SMP,"20103521",SMP NEGERI 126 JAKARTA,Jl. SMPN 126,-6.284200000000000,106.863699999999994,,"219"
33599,SMP,"20102520",SMP NEGERI 212 JAKARTA,Jl. Benda Atas Jeruk Perut,-6.282600000000000,106.813100000000006,,"117"
33641,SMP,"20102419",SMP Negeri 107,Jl. Raya Pejaten,-6.278500000000000,106.836399999999998,,"157"
33646,SMP,"20102489",SMP NEGERI 68 JAKARTA,Jl. Cipete III No. 4,-6.278200000000000,106.799800000000005,,"127"
33710,SMP,"20102482",SMP Negeri 46,Jl. Rukun Pejaten Timur,-6.270400000000000,106.849800000000002,,"159"
33714,SMP,"20102485",SMP Negeri 87,Jl. Ciputat Raya Pond. Pinang,-6.269800000000000,106.774699999999996,,"104"
33728,SMP,"20102517",SMP NEGERI 227 JAKARTA,Jl. Mesjid Al Fajri,-6.268900000000000,106.840900000000005,,"205"
33773,SMP,"20102508",SMP NEGERI 124 JAKARTA,Jl. Kemang Timur I/5 Bangka,-6.264900000000000,106.823899999999995,,"224"
33778,SMP,"20102477",SMP Negeri 250,Jl. KHM. Naim III,-6.264700000000000,106.807599999999994,,"210"
33801,SMP,"20102498",SMP NEGERI 163 JAKARTA,Jl. Empang Tiga,-6.263000000000000,106.850700000000003,,"120"
33816,SMP,"20102526",SMP Negeri 177,Jl. Raya Kodam Bintaro,-6.261600000000000,106.757499999999993,,"89"
33822,SMP,"20102524",SMP NEGERI 182,JL. KALIBATA TIMUR 1,-6.261000000000000,106.845500000000001,,"105"
33830,SMP,"20102497",SMP Negeri 240,Jl. Haji Raya No. 16b,-6.260200000000000,106.788200000000003,,"231"
33842,SMP,"20102515",SMP Negeri 238,Jl. Kalibata Utara VI No. 2,-6.259500000000000,106.834599999999995,,"154"
33897,SMP,"20102516",SMP Negeri 235,Jl. Pondok Indah Pesanggrahan,-6.254800000000000,106.756900000000002,,"185"
33930,SMP,"20102511",SMP Negeri 164,Jl. Darma Putra Raya No. 10,-6.251800000000000,106.787199999999999,,"178"
33938,SMP,"20102478",SMP NEGERI 247 JAKARTA,Jl. Mampang Prapatan XIII,-6.251000000000000,106.824900000000000,,"239"
33939,SMP,"20102420",SMP Negeri 104,Jl. Mampang Prapatan Xiii,-6.251000000000000,106.824900000000000,,"104"
33943,SMP,"20102501",SMP NEGERI 154,Jl. Pengadegan Barat Xiii/46,-6.250700000000000,106.852800000000002,,"236"
33971,SMP,"20102505",SMP Negeri 141,Jl. Pondok Jaya VIII/15 B,-6.249000000000000,106.822100000000006,,"81"
33990,SMP,"20102509",SMP NEGERI 12,Jl Wijaya Ix/50 Kebayoran Baru,-6.246900000000000,106.801800000000000,,"136"
33992,SMP,"20102499",SMP Negeri 161,Jl. Delman Utama I,-6.246600000000000,106.773099999999999,,"153"
34000,SMP,"20102500",SMP NEGERI 155,Jl. Cikoko Barat IV,-6.245800000000000,106.854100000000003,,"155"
34017,SMP,"20102469",SMP NEGERI 31,Jl. Peninggaran Barat Iii,-6.244700000000000,106.768699999999995,,"87"
34041,SMP,"20102507",SMP Negeri 13,Jl. Tirtayasa Raya Blok O/1,-6.242700000000000,106.806899999999999,,"81"
34057,SMP,"20102527",SMP NEGERI 110,Jl. Kemajuan,-6.241600000000000,106.753699999999995,,"82"
